timestamp,machineId,temperature,vibration,rpm,current,pressure,powerConsumption,health,uptimeSeconds,status,faultType
2026-07-04 19:11:24,M006,54.2,2.96,1534,8.73,2.84,2.01,54,818,FAULT,PRESSURE_DROP
2026-07-04 19:11:24,M007,69.92,8.3,1407,9.53,4.79,2.19,31,818,FAULT,BEARING_FAILURE
2026-07-04 19:11:24,M008,57.7,2.3,1542,8.76,4.39,2.01,83,818,NORMAL,NONE
2026-07-04 19:11:24,M009,59.3,2.5,1550,9,4.51,2.07,96,818,NORMAL,NONE
2026-07-04 19:11:24,M010,60,2.5,1521,8.76,4.67,2.01,87,818,NORMAL,NONE
2026-07-04 19:11:25,M001,48.29,2.11,1476,8.25,4,1.9,85,819,NORMAL,NONE
2026-07-04 19:11:25,M002,60,2.31,1463,9,5.04,2.07,94,819,NORMAL,NONE
2026-07-04 19:11:25,M003,60,2.47,1503,8.6,4,1.98,96,819,NORMAL,NONE
2026-07-04 19:11:25,M004,86.74,3.75,1639,12.03,5.18,2.77,36,819,FAULT,MOTOR_OVERLOAD
2026-07-04 19:11:25,M005,59.43,2.5,1547,9,4.86,2.07,81,819,NORMAL,NONE
2026-07-04 19:11:25,M006,52.86,2.5,1543,8.65,4,1.99,84,819,NORMAL,NONE
2026-07-04 19:11:25,M007,67.47,7.82,1495,9.58,4.32,2.2,44,819,FAULT,BEARING_FAILURE
2026-07-04 19:11:25,M008,58.59,2.12,1539,8.57,4.45,1.97,87,819,NORMAL,NONE
2026-07-04 19:11:25,M009,59.75,2.47,1550,9,4.37,2.07,100,819,NORMAL,NONE
2026-07-04 19:11:25,M010,59.46,2.5,1511,8.49,4.81,1.95,98,819,NORMAL,NONE
2026-07-04 19:11:26,M001,49.06,2.26,1485,8.16,4,1.88,91,820,NORMAL,NONE
2026-07-04 19:11:26,M002,52.34,2.19,1461,8.52,1.89,1.96,53,820,FAULT,PRESSURE_DROP
2026-07-04 19:11:26,M003,60,2.5,1497,8.48,4,1.95,82,820,NORMAL,NONE
2026-07-04 19:11:26,M004,60,2.5,1550,9,5.03,2.07,80,820,NORMAL,NONE
2026-07-04 19:11:26,M005,60,2.5,1544,9,4.94,2.07,98,820,NORMAL,NONE
2026-07-04 19:11:26,M006,52.11,2.5,1549,8.86,4.02,2.04,96,820,NORMAL,NONE
2026-07-04 19:11:26,M007,60,2.5,1500,9,4.13,2.07,92,820,NORMAL,NONE
2026-07-04 19:11:26,M008,58.71,2.28,1540,8.84,4.34,2.03,87,820,NORMAL,NONE
2026-07-04 19:11:26,M009,58.66,2.5,1547,9,4.28,2.07,88,820,NORMAL,NONE
2026-07-04 19:11:26,M010,60,2.5,1511,8.47,4.82,1.95,89,820,NORMAL,NONE
2026-07-04 19:11:27,M001,74.33,7.13,1500,9.76,4.66,2.24,25,821,FAULT,BEARING_FAILURE
2026-07-04 19:11:27,M002,53.64,2.12,1467,8.22,4,1.89,95,821,NORMAL,NONE
2026-07-04 19:11:27,M003,59.13,2.4,1504,8.43,4,1.94,88,821,NORMAL,NONE
2026-07-04 19:11:27,M004,59.62,2.5,1550,9,5.11,2.07,99,821,NORMAL,NONE
2026-07-04 19:11:27,M005,60,2.5,1543,9,5.1,2.07,99,821,NORMAL,NONE
2026-07-04 19:11:27,M006,50.67,2.5,1550,8.94,4.13,2.06,81,821,NORMAL,NONE
2026-07-04 19:11:27,M007,59.01,2.47,1504,8.86,4.02,2.04,82,821,NORMAL,NONE
2026-07-04 19:11:27,M008,59.74,2.41,1549,9,4.35,2.07,88,821,NORMAL,NONE
2026-07-04 19:11:27,M009,59.05,2.3,1542,8.94,4.35,2.06,91,821,NORMAL,NONE
2026-07-04 19:11:27,M010,89.83,3.59,1641,10.99,4.87,2.53,55,821,FAULT,OVERHEATING
2026-07-04 19:11:28,M001,54.83,2.49,1545,8.1,1.96,1.86,48,822,FAULT,PRESSURE_DROP
2026-07-04 19:11:28,M002,53.22,2.12,1469,8.15,4,1.87,94,822,NORMAL,NONE
2026-07-04 19:11:28,M003,83.5,4.43,1720,14.07,5.4,3.24,37,822,FAULT,MOTOR_OVERLOAD
2026-07-04 19:11:28,M004,59.4,2.5,1550,9,5.2,2.07,100,822,NORMAL,NONE
2026-07-04 19:11:28,M005,60,2.34,1548,9,5.04,2.07,82,822,NORMAL,NONE
2026-07-04 19:11:29,M006,49.38,2.5,1550,9,4.28,2.07,88,822,NORMAL,NONE
2026-07-04 19:11:29,M007,58.27,2.5,1504,8.86,4.02,2.04,82,822,NORMAL,NONE
2026-07-04 19:11:29,M008,59.79,2.46,1550,9,4.26,2.07,82,822,NORMAL,NONE
2026-07-04 19:11:29,M009,58.78,2.17,1549,8.71,4.53,2.0,87,822,NORMAL,NONE
2026-07-04 19:11:29,M010,60,2.5,1550,9,5.01,2.07,92,822,NORMAL,NONE
2026-07-04 19:11:30,M001,54.18,2.35,1540,8.09,4,1.86,94,823,NORMAL,NONE
2026-07-04 19:11:30,M002,51.75,2.07,1470,7.89,4.16,1.81,85,823,NORMAL,NONE
2026-07-04 19:11:30,M003,97.75,3.41,1584,10.22,4.28,2.35,26,823,FAULT,OVERHEATING
2026-07-04 19:11:30,M004,60,2.38,1550,8.94,5.33,2.06,90,823,NORMAL,NONE
2026-07-04 19:11:30,M005,58.83,2.31,1550,8.92,5.04,2.05,97,823,NORMAL,NONE
2026-07-04 19:11:30,M006,48.04,2.5,1549,8.96,4.4,2.06,100,823,NORMAL,NONE
2026-07-04 19:11:30,M007,58.22,2.48,1512,9,4,2.07,81,823,NORMAL,NONE
2026-07-04 19:11:30,M008,73.5,8.33,1467,10.6,4.22,2.44,27,823,FAULT,BEARING_FAILURE
2026-07-04 19:11:30,M009,60,2.2,1550,8.42,4.44,1.94,80,823,NORMAL,NONE
2026-07-04 19:11:30,M010,89.85,2.75,1559,10.51,4.06,2.42,49,823,FAULT,OVERHEATING
2026-07-04 19:11:31,M001,52.81,2.15,1534,7.97,4.16,1.83,95,824,NORMAL,NONE
2026-07-04 19:11:31,M002,51.52,1.94,1462,7.72,4.35,1.78,87,824,NORMAL,NONE
2026-07-04 19:11:31,M003,92.12,4.29,1632,12.92,5.05,2.97,25,824,FAULT,MOTOR_OVERLOAD
2026-07-04 19:11:31,M004,59.67,2.26,1550,8.85,5.17,2.04,88,824,NORMAL,NONE
2026-07-04 19:11:31,M005,59.46,2.4,1549,8.8,4.97,2.02,99,824,NORMAL,NONE
2026-07-04 19:11:31,M006,49.05,2.5,1548,9,4.59,2.07,97,824,NORMAL,NONE
2026-07-04 19:11:31,M007,57.69,2.5,1516,9,4,2.07,85,824,NORMAL,NONE
2026-07-04 19:11:31,M008,60,2.5,1476,9,4.34,2.07,97,824,NORMAL,NONE
2026-07-04 19:11:31,M009,59.34,2.2,1550,8.63,4.53,1.98,88,824,NORMAL,NONE
2026-07-04 19:11:31,M010,60,2.5,1550,9,4,2.07,85,824,NORMAL,NONE
2026-07-04 19:11:32,M001,54.09,2.34,1535,7.97,4.2,1.83,86,825,NORMAL,NONE
2026-07-04 19:11:32,M002,50.42,2.12,1465,7.7,4.46,1.77,95,825,NORMAL,NONE
2026-07-04 19:11:32,M003,60,2.5,1550,9,4.99,2.07,86,825,NORMAL,NONE
2026-07-04 19:11:32,M004,60,2.2,1550,9,5.02,2.07,96,825,NORMAL,NONE
2026-07-04 19:11:32,M005,97.96,3.35,1585,10.4,4.53,2.39,52,825,FAULT,OVERHEATING
2026-07-04 19:11:32,M006,48.7,2.48,1547,8.8,4.65,2.02,89,825,NORMAL,NONE
2026-07-04 19:11:32,M007,57.75,2.43,1521,8.78,4,2.02,89,825,NORMAL,NONE
2026-07-04 19:11:32,M008,60,2.5,1484,8.93,4.53,2.05,85,825,NORMAL,NONE
2026-07-04 19:11:32,M009,58.8,2.03,1550,8.91,4.57,2.05,97,825,NORMAL,NONE
2026-07-04 19:11:32,M010,58.67,2.5,1546,8.77,4.17,2.02,80,825,NORMAL,NONE
2026-07-04 19:11:33,M001,54.22,2.41,1536,8.25,4.33,1.9,90,826,NORMAL,NONE
2026-07-04 19:11:33,M002,51.51,2.14,1456,7.43,4.61,1.71,98,826,NORMAL,NONE
2026-07-04 19:11:33,M003,60,2.38,1549,9,5.16,2.07,93,826,NORMAL,NONE
2026-07-04 19:11:33,M004,58.88,2.09,1549,8.92,5.13,2.05,94,826,NORMAL,NONE
2026-07-04 19:11:33,M005,60,2.5,1550,9,4.43,2.07,90,826,NORMAL,NONE
2026-07-04 19:11:33,M006,47.91,2.5,1547,8.7,4.83,2.0,94,826,NORMAL,NONE
2026-07-04 19:11:33,M007,57.67,2.36,1522,8.9,4,2.05,85,826,NORMAL,NONE
2026-07-04 19:11:33,M008,60,2.5,1479,8.89,4.47,2.04,93,826,NORMAL,NONE
2026-07-04 19:11:33,M009,59.23,1.99,1547,8.92,4.76,2.05,100,826,NORMAL,NONE
2026-07-04 19:11:33,M010,58.51,2.39,1549,8.7,4.17,2.0,84,826,NORMAL,NONE
2026-07-04 19:11:35,M001,55.27,2.5,1538,8.38,4.24,1.93,86,827,NORMAL,NONE
2026-07-04 19:11:36,M002,86.46,4.64,1671,13.18,4.64,3.03,46,827,FAULT,MOTOR_OVERLOAD
2026-07-04 19:11:36,M003,60,2.46,1543,9,5.27,2.07,83,827,NORMAL,NONE
2026-07-04 19:11:36,M004,59.34,2.05,1550,8.69,5.18,2.0,98,827,NORMAL,NONE
2026-07-04 19:11:36,M005,58.91,2.48,1550,9,4.4,2.07,81,827,NORMAL,NONE
2026-07-04 19:11:36,M006,48.92,2.5,1545,8.74,4.87,2.01,86,827,NORMAL,NONE
2026-07-04 19:11:36,M007,58.01,2.29,1515,8.94,4.13,2.06,83,827,NORMAL,NONE
2026-07-04 19:11:36,M008,60,2.34,1471,8.77,4.56,2.02,98,827,NORMAL,NONE
2026-07-04 19:11:36,M009,60,2.18,1538,8.86,4.84,2.04,85,827,NORMAL,NONE
2026-07-04 19:11:36,M010,58.14,2.42,1550,8.87,4.21,2.04,94,827,NORMAL,NONE
2026-07-04 19:11:37,M001,54.97,2.32,1533,8.54,4.38,1.96,98,828,NORMAL,NONE
2026-07-04 19:11:37,M002,54.22,1.87,1485,7.57,2.56,1.74,30,828,FAULT,PRESSURE_DROP
2026-07-04 19:11:37,M003,60,2.5,1540,8.76,5.19,2.01,83,828,NORMAL,NONE
2026-07-04 19:11:37,M004,58.1,2.07,1548,8.46,4.99,1.95,83,828,NORMAL,NONE
2026-07-04 19:11:37,M005,59.83,2.5,1550,9,4.46,2.07,95,828,NORMAL,NONE
2026-07-04 19:11:37,M006,48.74,2.5,1544,8.91,4.75,2.05,83,828,NORMAL,NONE
2026-07-04 19:11:37,M007,58.35,2.3,1524,8.89,4.12,2.04,82,828,NORMAL,NONE
2026-07-04 19:11:37,M008,46.6,2.75,1450,8.37,1.87,1.92,43,828,FAULT,PRESSURE_DROP
2026-07-04 19:11:37,M009,59.02,2.05,1547,8.99,4.87,2.07,92,828,NORMAL,NONE
2026-07-04 19:11:37,M010,58.74,2.5,1547,9,4.06,2.07,90,828,NORMAL,NONE
2026-07-04 19:11:39,M001,56.42,2.21,1527,8.83,4.57,2.03,93,829,NORMAL,NONE
2026-07-04 19:11:42,M002,53.57,1.87,1492,7.51,4,1.73,96,829,NORMAL,NONE
2026-07-04 19:11:44,M003,58.8,2.5,1534,8.77,5.0,2.02,94,829,NORMAL,NONE
2026-07-04 19:11:46,M004,59.49,2.0,1541,8.62,5.05,1.98,92,829,NORMAL,NONE
2026-07-04 19:11:46,M005,60,2.5,1546,9,4.64,2.07,88,829,NORMAL,NONE
2026-07-04 19:11:46,M006,49.94,2.5,1534,8.61,4.7,1.98,90,829,NORMAL,NONE
2026-07-04 19:11:46,M007,57.77,2.18,1528,8.93,4,2.05,84,829,NORMAL,NONE
2026-07-04 19:11:46,M008,46.6,2.5,1450,8.55,4,1.97,94,829,NORMAL,NONE
2026-07-04 19:11:46,M009,58.73,1.91,1547,8.83,5.0,2.03,92,829,NORMAL,NONE
2026-07-04 19:11:46,M010,59.46,2.5,1550,9,4,2.07,99,829,NORMAL,NONE
2026-07-04 19:11:47,M001,55.88,2.06,1521,8.93,4.51,2.05,90,830,NORMAL,NONE
2026-07-04 19:11:47,M002,52.75,1.82,1491,7.51,4,1.73,95,830,NORMAL,NONE
2026-07-04 19:11:47,M003,57.5,2.5,1537,8.9,5.17,2.05,96,830,NORMAL,NONE
2026-07-04 19:11:47,M004,60,1.87,1543,8.36,5.09,1.92,92,830,NORMAL,NONE
2026-07-04 19:11:47,M005,60,2.5,1544,8.77,4.58,2.02,81,830,NORMAL,NONE
2026-07-04 19:11:47,M006,50.93,2.38,1528,8.64,4.88,1.99,93,830,NORMAL,NONE
2026-07-04 19:11:47,M007,57.15,1.99,1529,8.96,4,2.06,97,830,NORMAL,NONE
2026-07-04 19:11:47,M008,47.68,2.37,1459,8.35,4.05,1.92,91,830,NORMAL,NONE
2026-07-04 19:11:47,M009,59.6,1.72,1550,8.66,5.14,1.99,99,830,NORMAL,NONE
2026-07-04 19:11:47,M010,59.35,2.5,1546,8.91,4,2.05,85,830,NORMAL,NONE
2026-07-04 19:11:48,M001,54.48,2.23,1519,8.8,4.69,2.02,93,831,NORMAL,NONE
2026-07-04 19:11:48,M002,94.72,4.5,1676,12.64,4.88,2.91,29,831,FAULT,MOTOR_OVERLOAD
2026-07-04 19:11:49,M003,57.78,2.42,1538,8.88,5.31,2.04,80,831,NORMAL,NONE
2026-07-04 19:11:49,M004,60,1.94,1548,8.57,5.11,1.97,89,831,NORMAL,NONE
2026-07-04 19:11:49,M005,59.77,2.4,1535,8.77,4.76,2.02,95,831,NORMAL,NONE
2026-07-04 19:11:49,M006,51.51,2.25,1528,8.48,5.03,1.95,95,831,NORMAL,NONE
2026-07-04 19:11:49,M007,62.78,7.25,1683,9.77,4.96,2.25,46,831,FAULT,HIGH_VIBRATION
2026-07-04 19:11:49,M008,47.29,2.29,1466,8.2,4.16,1.89,91,831,NORMAL,NONE
2026-07-04 19:11:49,M009,59.5,1.82,1550,8.41,5.15,1.93,92,831,NORMAL,NONE
2026-07-04 19:11:49,M010,59.58,2.5,1540,8.9,4,2.05,98,831,NORMAL,NONE
2026-07-04 19:11:50,M001,54.79,2.18,1519,8.92,4.6,2.05,81,832,NORMAL,NONE
2026-07-04 19:11:50,M002,60,2.5,1550,9,5.06,2.07,82,832,NORMAL,NONE
2026-07-04 19:11:50,M003,57.0,2.45,1532,8.59,5.25,1.98,93,832,NORMAL,NONE
2026-07-04 19:11:50,M004,60,1.94,1543,8.31,5.1,1.91,91,832,NORMAL,NONE
2026-07-04 19:11:50,M005,60,2.5,1535,8.84,4.96,2.03,80,832,NORMAL,NONE
2026-07-04 19:11:50,M006,51.83,2.39,1524,8.48,4.91,1.95,96,832,NORMAL,NONE
2026-07-04 19:11:50,M007,60,2.5,1550,9,4.77,2.07,83,832,NORMAL,NONE
2026-07-04 19:11:50,M008,46.41,2.28,1470,8.12,4.34,1.87,88,832,NORMAL,NONE
2026-07-04 19:11:50,M009,59.26,1.78,1550,8.47,5.1,1.95,80,832,NORMAL,NONE
2026-07-04 19:11:50,M010,60,2.5,1541,8.66,4.03,1.99,87,832,NORMAL,NONE
2026-07-04 19:11:51,M001,56.2,2.05,1528,9,4.62,2.07,100,833,NORMAL,NONE
2026-07-04 19:11:51,M002,59.46,2.5,1550,9,5.01,2.07,96,833,NORMAL,NONE
2026-07-04 19:11:51,M003,56.47,2.42,1532,8.75,5.4,2.01,99,833,NORMAL,NONE
2026-07-04 19:11:51,M004,60,1.85,1538,8.39,5.0,1.93,83,833,NORMAL,NONE
2026-07-04 19:11:51,M005,58.78,2.43,1525,8.56,4.87,1.97,95,833,NORMAL,NONE
2026-07-04 19:11:51,M006,52.49,2.21,1529,8.64,4.83,1.99,92,833,NORMAL,NONE
2026-07-04 19:11:51,M007,59.09,2.5,1540,9,4.65,2.07,92,833,NORMAL,NONE
2026-07-04 19:11:51,M008,45.58,2.08,1476,7.88,4.38,1.81,98,833,NORMAL,NONE
2026-07-04 19:11:51,M009,58.12,1.74,1541,8.67,5.17,1.99,84,833,NORMAL,NONE
2026-07-04 19:11:51,M010,59.69,2.36,1537,8.46,4.2,1.95,87,833,NORMAL,NONE
2026-07-04 19:11:52,M001,57.05,2.06,1532,9,4.63,2.07,90,834,NORMAL,NONE
2026-07-04 19:11:52,M002,58.08,2.5,1550,9,5.06,2.07,83,834,NORMAL,NONE
2026-07-04 19:11:52,M003,55.68,2.5,1522,8.46,5.31,1.95,99,834,NORMAL,NONE
2026-07-04 19:11:52,M004,59.84,1.85,1544,8.64,4.97,1.99,93,834,NORMAL,NONE
2026-07-04 19:11:52,M005,57.9,2.5,1522,8.62,4.76,1.98,95,834,NORMAL,NONE
2026-07-04 19:11:52,M006,53.79,2.09,1526,8.56,4.71,1.97,93,834,NORMAL,NONE
2026-07-04 19:11:52,M007,59.05,2.45,1547,8.87,4.57,2.04,92,834,NORMAL,NONE
2026-07-04 19:11:52,M008,44.97,2.15,1470,7.73,4.19,1.78,99,834,NORMAL,NONE
2026-07-04 19:11:52,M009,60.77,8.67,1581,10.34,4.98,2.38,52,834,FAULT,HIGH_VIBRATION
2026-07-04 19:11:52,M010,58.81,2.29,1538,8.35,4.33,1.92,89,834,NORMAL,NONE
2026-07-04 19:11:53,M001,57.55,2.15,1533,9,4.65,2.07,99,835,NORMAL,NONE
2026-07-04 19:11:53,M002,58.7,2.5,1540,9,4.94,2.07,93,835,NORMAL,NONE
2026-07-04 19:11:53,M003,56.23,2.5,1513,8.16,5.49,1.88,97,835,NORMAL,NONE
2026-07-04 19:11:53,M004,59.33,1.9,1539,8.47,5.02,1.95,94,835,NORMAL,NONE
2026-07-04 19:11:53,M005,57.08,2.5,1524,8.4,4.74,1.93,84,835,NORMAL,NONE
2026-07-04 19:11:53,M006,53.06,2.24,1520,8.82,4.82,2.03,91,835,NORMAL,NONE
2026-07-04 19:11:53,M007,58.39,2.36,1545,8.59,4.68,1.98,97,835,NORMAL,NONE
2026-07-04 19:11:53,M008,45.55,2.17,1467,7.82,4.24,1.8,81,835,NORMAL,NONE
2026-07-04 19:11:53,M009,60,2.5,1550,9,4.9,2.07,100,835,NORMAL,NONE
2026-07-04 19:11:53,M010,60,2.13,1547,8.35,4.44,1.92,89,835,NORMAL,NONE
2026-07-04 19:11:55,M001,58.38,2.19,1534,9,4.8,2.07,100,836,NORMAL,NONE
2026-07-04 19:11:55,M002,58.58,2.5,1544,9,4.95,2.07,84,836,NORMAL,NONE
2026-07-04 19:11:55,M003,56.79,2.33,1507,8.23,5.61,1.89,98,836,NORMAL,NONE
2026-07-04 19:11:55,M004,58.95,1.71,1534,8.57,4.94,1.97,84,836,NORMAL,NONE
2026-07-04 19:11:55,M005,57.29,2.5,1522,8.65,4.69,1.99,85,836,NORMAL,NONE
2026-07-04 19:11:55,M006,51.68,2.34,1523,8.74,4.95,2.01,93,836,NORMAL,NONE
2026-07-04 19:11:55,M007,57.8,2.19,1544,8.66,4.5,1.99,96,836,NORMAL,NONE
2026-07-04 19:11:55,M008,45.82,2.3,1473,7.94,4.22,1.83,88,836,NORMAL,NONE
2026-07-04 19:11:55,M009,58.75,2.5,1545,8.99,4.79,2.07,80,836,NORMAL,NONE
2026-07-04 19:11:55,M010,60,2.11,1539,8.64,4.39,1.99,89,836,NORMAL,NONE
2026-07-04 19:11:56,M001,57.43,2.37,1532,8.96,4.64,2.06,89,837,NORMAL,NONE
2026-07-04 19:11:56,M002,59.82,2.41,1546,9,4.87,2.07,97,837,NORMAL,NONE
2026-07-04 19:11:56,M003,57.72,2.46,1513,8.06,5.75,1.85,99,837,NORMAL,NONE
2026-07-04 19:11:56,M004,57.8,1.81,1543,8.79,4.99,2.02,84,837,NORMAL,NONE
2026-07-04 19:11:56,M005,55.86,2.5,1512,8.58,4.72,1.97,82,837,NORMAL,NONE
2026-07-04 19:11:56,M006,51.73,2.29,1519,8.76,4.89,2.01,83,837,NORMAL,NONE
2026-07-04 19:11:56,M007,58.41,2.17,1542,8.44,4.46,1.94,89,837,NORMAL,NONE
2026-07-04 19:11:56,M008,69.78,8.72,1479,11.14,4.28,2.56,55,837,FAULT,BEARING_FAILURE
2026-07-04 19:11:56,M009,58.71,2.5,1538,8.85,4.97,2.04,95,837,NORMAL,NONE
2026-07-04 19:11:56,M010,59.22,1.98,1540,8.49,4.2,1.95,85,837,NORMAL,NONE
2026-07-04 19:11:57,M001,47.23,2.4,1504,8.73,2.94,2.01,28,838,FAULT,PRESSURE_DROP
2026-07-04 19:11:57,M002,60,2.31,1545,8.82,4.96,2.03,100,838,NORMAL,NONE
2026-07-04 19:11:57,M003,76.49,4.57,1778,13.9,4.89,3.2,45,838,FAULT,MOTOR_OVERLOAD
2026-07-04 19:11:57,M004,57.57,1.97,1534,9,4.81,2.07,88,838,NORMAL,NONE
2026-07-04 19:11:57,M005,55.94,2.5,1516,8.69,4.75,2.0,85,838,NORMAL,NONE
2026-07-04 19:11:57,M006,52.02,2.43,1509,8.78,4.76,2.02,89,838,NORMAL,NONE
2026-07-04 19:11:57,M007,57.47,2.31,1536,8.59,4.38,1.98,92,838,NORMAL,NONE
2026-07-04 19:11:57,M008,60,2.5,1487,9,4.35,2.07,86,838,NORMAL,NONE
2026-07-04 19:11:57,M009,59.92,2.5,1546,8.84,5.02,2.03,99,838,NORMAL,NONE
2026-07-04 19:11:57,M010,59.45,1.9,1537,8.7,4.21,2.0,80,838,NORMAL,NONE
2026-07-04 19:11:58,M001,46.17,2.39,1509,8.75,4,2.01,85,839,NORMAL,NONE
2026-07-04 19:11:58,M002,60,2.49,1535,8.92,4.82,2.05,83,839,NORMAL,NONE
2026-07-04 19:11:58,M003,73.27,9.18,1629,10.89,5.42,2.5,20,839,FAULT,HIGH_VIBRATION
2026-07-04 19:11:58,M004,58.64,1.86,1529,8.98,4.67,2.07,98,839,NORMAL,NONE
2026-07-04 19:11:58,M005,57.05,2.5,1522,8.7,4.88,2.0,89,839,NORMAL,NONE
2026-07-04 19:11:58,M006,52.58,2.5,1503,9,4.89,2.07,93,839,NORMAL,NONE
2026-07-04 19:11:59,M007,58.56,2.41,1543,8.77,4.43,2.02,83,839,NORMAL,NONE
2026-07-04 19:11:59,M008,58.9,2.5,1477,9,4.18,2.07,96,839,NORMAL,NONE
2026-07-04 19:11:59,M009,58.78,2.5,1539,9,5.19,2.07,94,839,NORMAL,NONE
2026-07-04 19:11:59,M010,58.21,1.71,1531,8.52,4.03,1.96,92,839,NORMAL,NONE
2026-07-04 19:12:00,M001,79.42,4.28,1684,13.67,4.52,3.14,32,840,FAULT,MOTOR_OVERLOAD
2026-07-04 19:12:00,M002,103.47,3.61,1503,10.71,4.59,2.46,40,840,FAULT,OVERHEATING
2026-07-04 19:12:00,M003,60,2.5,1550,9,5.42,2.07,91,840,NORMAL,NONE
2026-07-04 19:12:00,M004,58.18,2.04,1532,9,4.83,2.07,92,840,NORMAL,NONE
2026-07-04 19:12:00,M005,90.02,4.3,1713,14.61,4.66,3.36,34,840,FAULT,MOTOR_OVERLOAD
2026-07-04 19:12:00,M006,51.39,2.5,1496,8.93,4.83,2.05,81,840,NORMAL,NONE
2026-07-04 19:12:00,M007,60,2.49,1543,8.7,4.56,2.0,82,840,NORMAL,NONE
2026-07-04 19:12:00,M008,59.24,2.47,1484,9,4.05,2.07,94,840,NORMAL,NONE
2026-07-04 19:12:00,M009,59.24,2.5,1547,8.83,5.09,2.03,80,840,NORMAL,NONE
2026-07-04 19:12:00,M010,59.32,1.56,1527,8.72,4,2.01,81,840,NORMAL,NONE
2026-07-04 19:12:01,M001,60,2.5,1550,9,4.46,2.07,88,841,NORMAL,NONE
2026-07-04 19:12:01,M002,60,2.5,1495,9,4.54,2.07,100,841,NORMAL,NONE
2026-07-04 19:12:01,M003,60,2.5,1543,8.96,5.49,2.06,88,841,NORMAL,NONE
2026-07-04 19:12:01,M004,74.51,9.65,1632,10.77,5.4,2.48,47,841,FAULT,HIGH_VIBRATION
2026-07-04 19:12:01,M005,48.99,2.26,1496,7.56,1.81,1.74,42,841,FAULT,PRESSURE_DROP
2026-07-04 19:12:01,M006,51.52,2.39,1498,9,4.73,2.07,90,841,NORMAL,NONE
2026-07-04 19:12:01,M007,60,2.5,1539,8.7,4.72,2.0,92,841,NORMAL,NONE
2026-07-04 19:12:01,M008,52.33,2.51,1464,7.74,2.22,1.78,51,841,FAULT,PRESSURE_DROP
2026-07-04 19:12:01,M009,69.61,7.64,1402,9.56,4.83,2.2,27,841,FAULT,BEARING_FAILURE
2026-07-04 19:12:01,M010,60,1.69,1534,8.89,4.13,2.04,87,841,NORMAL,NONE
2026-07-04 19:12:02,M001,59.33,2.4,1550,9,4.55,2.07,89,842,NORMAL,NONE
2026-07-04 19:12:02,M002,63.16,8.06,1675,9.55,5.3,2.2,51,842,FAULT,HIGH_VIBRATION
2026-07-04 19:12:02,M003,59.53,2.33,1537,8.96,5.34,2.06,85,842,NORMAL,NONE
2026-07-04 19:12:02,M004,70.81,8.97,1493,10.64,4.53,2.45,38,842,FAULT,BEARING_FAILURE
2026-07-04 19:12:02,M005,48.38,2.44,1499,7.65,4,1.76,84,842,NORMAL,NONE
2026-07-04 19:12:02,M006,51.54,2.23,1488,9,4.57,2.07,84,842,NORMAL,NONE
2026-07-04 19:12:02,M007,59.64,2.5,1540,8.55,4.89,1.97,93,842,NORMAL,NONE
2026-07-04 19:12:02,M008,53.33,2.34,1469,7.59,4,1.75,84,842,NORMAL,NONE
2026-07-04 19:12:02,M009,99.66,3.89,1560,10.06,4.3,2.31,24,842,FAULT,OVERHEATING
2026-07-04 19:12:02,M010,58.54,1.57,1541,8.63,4.21,1.98,81,842,NORMAL,NONE
2026-07-04 19:12:03,M001,58.43,2.38,1550,8.71,4.37,2.0,84,843,NORMAL,NONE
2026-07-04 19:12:03,M002,92.31,3.95,1651,13.84,4.71,3.18,41,843,FAULT,MOTOR_OVERLOAD
2026-07-04 19:12:03,M003,60,2.34,1544,9,5.22,2.07,93,843,NORMAL,NONE
2026-07-04 19:12:03,M004,60,2.5,1494,9,4.61,2.07,85,843,NORMAL,NONE
2026-07-04 19:12:03,M005,47.86,2.5,1498,7.37,4.18,1.7,94,843,NORMAL,NONE
2026-07-04 19:12:03,M006,77.35,7.78,1496,9.17,4.51,2.11,43,843,FAULT,BEARING_FAILURE
2026-07-04 19:12:03,M007,60,2.4,1530,8.28,4.79,1.9,85,843,NORMAL,NONE
2026-07-04 19:12:03,M008,53.45,2.34,1462,7.87,4,1.81,87,843,NORMAL,NONE
2026-07-04 19:12:03,M009,60,2.5,1550,9,4.32,2.07,87,843,NORMAL,NONE
2026-07-04 19:12:03,M010,84.9,3.53,1672,12.37,5.47,2.84,28,843,FAULT,MOTOR_OVERLOAD
2026-07-04 19:12:04,M001,59.31,2.22,1550,8.92,4.51,2.05,98,844,NORMAL,NONE
2026-07-04 19:12:04,M002,60,2.5,1550,9,4.76,2.07,97,844,NORMAL,NONE
2026-07-04 19:12:04,M003,60,2.18,1541,9,5.09,2.07,97,844,NORMAL,NONE
2026-07-04 19:12:04,M004,59.57,2.5,1500,8.77,4.5,2.02,89,844,NORMAL,NONE
2026-07-04 19:12:04,M005,47.08,2.5,1496,7.5,4.13,1.73,84,844,NORMAL,NONE
2026-07-04 19:12:04,M006,79.6,8.75,1419,11.24,4.28,2.59,47,844,FAULT,BEARING_FAILURE
2026-07-04 19:12:04,M007,58.64,2.5,1522,8.57,4.71,1.97,99,844,NORMAL,NONE
2026-07-04 19:12:04,M008,52.55,2.3,1457,8.11,4.07,1.87,87,844,NORMAL,NONE
2026-07-04 19:12:04,M009,60,2.45,1550,9,4.35,2.07,88,844,NORMAL,NONE
